SPs,Parent SP,Zone,Province Name,District Name,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Donor,Building,Concreate,Electricity Source,Safe Clean Water,Water Source,Gender Toilets,Waste Disposal System,hmis/dq/consultations/rep_consultations,hmis/dq/consultations/reg_consultations,hmis/dq/tb/rep_tb_sputum,hmis/dq/tb/reg_tb_sputum,hmis/dq/anc/rep_anc,hmis/dq/anc/reg_anc,hmis/dq/pcn/rep_pnc,hmis/dq/pcn/reg_pnc,hmis/dq/id/rep_instit_deliveries,hmis/dq/id/reg_instit_deliveries,hmis/dq/fp/rep_fp,hmis/dq/fp/reg_fp,hmis/dq/caesarean/rep_caesarean,hmis/dq/caesarean/reg_caesarean,hmis/dq/ms/rep_major_surgeries,hmis/dq/ms/reg_major_surgeries,hmis/dq/gmp_iycf/rep_gmp_iycf,hmis/dq/gmp_iycf/reg_gmp_iycf,hmis/dq/penta/rep_penta,hmis/dq/penta/reg_penta,hmis/dq/measles/rep_measles,hmis/dq/measles/reg_measles,hmis/dq/td2/rep_td2,hmis/dq/td2/reg_td2,hmis/newborn_deaths/rep_newborn_deaths,hmis/newborn_deaths/reg_newborn_deaths,hmis/newborn_deaths/reg_newborn_asphyxia,hmis/newborn_deaths/reg_newborn_preterm,hmis/newborn_deaths/reg_newborn_sepsis,hmis/newborn_deaths/reg_newborn_other,hmis/still_births/rep_still_births,hmis/still_births/reg_still_births,hmis/still_births/rep_still_births_fresh,hmis/still_births/reg_still_births_fresh,hmis/still_births/rep_still_births_macerated,hmis/still_births/reg_still_births_macerated
SAF,SAF,Northern,Faryab,Garzewaan,Tagabshan Clinic (1951),HF1951 - Tagabshan Clinic,1951,BHC,35.67851325,65.1367009,HER-AF,Community,No,Solar,Complete,Well,Staff_Clients,Yes,414,114,0,0,158,158,188,188,5,5,9,9,,,,,596,596,106,106,71,71,189,189,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Tagabshan Clinic (1951),HF1951 - Tagabshan Clinic,1951,BHC,35.67851325,65.1367009,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,438,438,0,0,156,156,79,79,9,9,21,21,,,,,412,412,84,84,71,71,201,201,0,0,0,0,0,8,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Tagabshan Clinic (1951),HF1951 - Tagabshan Clinic,1951,BHC,35.67851325,65.1367009,HER-AF,MoPH,No,Solar,Partially,Well,Staff_Clients,Yes,717,717,0,0,0,119,119,35,35,11,11,22,,,,,22,484,484,124,124,136,347,347,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Tagabshan Clinic (1951),HF1951 - Tagabshan Clinic,1951,BHC,35.67851325,65.1367009,HER-AF,MoPH,No,Solar,Complete,Well,Staff_Clients,Yes,775,775,0,0,177,177,85,85,12,12,22,22,,,,,503,503,113,113,103,103,419,419,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dara-i- Shakh Clinic (2154),HF2154 - Dara-i- Shakh Clinic,2154,BHC,35.6140908,65.2372516,HER-AF,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,760,760,0,0,167,167,51,51,20,20,51,51,,,,,333,333,57,57,79,79,220,220,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dara-i- Shakh Clinic (2154),HF2154 - Dara-i- Shakh Clinic,2154,BHC,35.6140908,65.2372516,HER-AF,MoPH,Yes,,Partially,Network,Staff_Clients,Yes,696,696,0,0,152,152,92,92,18,18,8,8,,,,,317,317,54,54,48,48,201,201,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dara-i- Shakh Clinic (2154),HF2154 - Dara-i- Shakh Clinic,2154,BHC,35.6140908,65.2372516,HER-AF,MoPH,Yes,Solar,Partially,Well,Staff,Yes,1470,1470,0,0,161,161,97,97,14,14,32,32,,,,,321,321,82,82,60,60,243,243,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dara-i- Shakh Clinic (2154),HF2154 - Dara-i- Shakh Clinic,2154,BHC,35.6140908,65.2372516,HER-AF,MoPH,Yes,Solar,Partially,Surface,Staff_Clients,Yes,926,926,0,8,175,175,96,96,15,15,12,12,,,,,388,388,71,71,90,90,287,287,0,0,0,0,0,8,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dowaba SC (2651),HF2651 - Dowaba SC,2651,SHC,35.73212173,65.2570439,HER-AF,MoPH,Yes,Solar,Partially,Surface,Staff,Yes,670,670,,,100,100,44,44,18,18,8,8,,,,,149,149,27,27,29,26,106,106,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dowaba SC (2651),HF2651 - Dowaba SC,2651,SHC,35.73212173,65.2570439,HER-AF,MoPH,Yes,Solar,Unavailable,,Staff_Clients,Yes,635,635,,,101,101,37,37,9,9,9,9,,,,,148,148,22,22,20,20,81,81,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dowaba SC (2651),HF2651 - Dowaba SC,2651,SHC,35.73212173,65.2570439,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,455,455,,,111,111,62,62,16,16,9,9,,,,,355,355,21,21,20,20,114,114,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dowaba SC (2651),HF2651 - Dowaba SC,2651,SHC,35.73212173,65.2570439,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,650,650,,,109,109,38,38,7,7,8,8,,,,,153,153,25,25,32,32,122,122,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dahmasan SC (2656),HF2656 - Dahmasan SC,2656,SHC,35.75225554,65.28752108,HER-AF,Private,No,Solar,Partially,Surface,Staff,Yes,473,473,,,110,110,99,99,16,16,13,13,,,,,209,209,38,38,25,25,145,145,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dahmasan SC (2656),HF2656 - Dahmasan SC,2656,SHC,35.75225554,65.28752108,HER-AF,Private,No,,Partially,Well,,Yes,523,523,,,120,120,93,93,13,13,3,3,,,,,209,209,26,26,22,22,135,135,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dahmasan SC (2656),HF2656 - Dahmasan SC,2656,SHC,35.75225554,65.28752108,HER-AF,Private,No,Solar,Partially,Well,Staff,Yes,507,507,,,148,148,88,88,17,17,11,11,,,,,240,240,48,48,37,37,162,162,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Garzewaan,Dahmasan SC (2656),HF2656 - Dahmasan SC,2656,SHC,35.75225554,65.28752108,HER-AF,MoPH,No,Solar,Partially,Surface,,Yes,505,505,,,189,189,50,50,5,5,11,11,,,,,211,211,44,44,33,33,83,83,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Gormoch Clinic (0617),HF0617 - Gormoch Clinic,617,CHC,35.73144035,63.77837615,HER-AF,MoPH,Yes,Solar,Unavailable,,Staff,Yes,705,705,4,4,316,316,148,148,72,72,78,78,0,0,0,0,359,359,117,117,59,59,260,260,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Gormoch Clinic (0617),HF0617 - Gormoch Clinic,617,CHC,35.73144035,63.77837615,HER-AF,MoPH,Yes,Solar,Partially,Well,Staff_Clients,Yes,712,712,1,1,315,315,162,162,91,91,80,80,0,0,0,0,445,445,119,119,69,69,271,271,0,8,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Gormoch Clinic (0617),HF0617 - Gormoch Clinic,617,CHC,35.73144035,63.77837615,HER-AF,MoPH,Yes,Solar,Partially,Well,Staff_Clients,No,561,561,0,0,314,314,165,165,116,116,112,112,0,0,0,0,451,451,108,108,45,45,199,199,0,0,0,0,0,0,1,1,0,0,1,1
SAF,SAF,Northern,Badghis,Ghormaach,Gormoch Clinic (0617),HF0617 - Gormoch Clinic,617,CHC,35.73144035,63.77837615,HER-AF,MoPH,No,Solar Generator,Partially,Well,Staff_Clients,Yes,845,845,3,3,314,314,113,113,102,102,44,44,0,0,0,0,620,620,62,62,52,52,135,135,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Gormoch Clinic (0617),HF0617 - Gormoch Clinic,617,CHC,35.73144035,63.77837615,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,577,577,6,6,323,323,200,200,103,103,170,170,0,0,0,0,485,485,111,111,84,84,234,234,0,0,0,0,0,0,1,1,1,1,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Jar-e-Seyah Clinic (1721),HF1721 - Jar-e-Seyah Clinic,1721,BHC,35.5539519,63.8714405,HER-AF,MoPH,Yes,,Unavailable,,Staff,Yes,287,287,0,0,112,112,25,25,9,9,18,18,,,,,35,35,45,42,26,26,107,107,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Jar-e-Seyah Clinic (1721),HF1721 - Jar-e-Seyah Clinic,1721,BHC,35.5539519,63.8714405,HER-AF,MoPH,Yes,Solar,Partially,Network,Staff_Clients,Yes,258,258,0,0,168,168,26,26,15,15,35,35,,,,,0,0,39,39,37,37,91,91,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Jar-e-Seyah Clinic (1721),HF1721 - Jar-e-Seyah Clinic,1721,BHC,35.5539519,63.8714405,HER-AF,MoPH,Yes,Solar,Partially,Well,Staff_Clients,Yes,480,480,0,0,146,146,34,34,16,16,38,38,,,,,318,318,45,45,10,10,96,96,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Jar-e-Seyah Clinic (1721),HF1721 - Jar-e-Seyah Clinic,1721,BHC,35.5539519,63.8714405,HER-AF,MoPH,Yes,Solar,Unavailable,,Staff_Clients,Yes,510,510,0,0,186,186,74,74,20,20,45,45,,,,,133,133,38,38,40,40,166,166,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Badghis,Ghormaach,Jar-e-Seyah Clinic (1721),HF1721 - Jar-e-Seyah Clinic,1721,BHC,35.5539519,63.8714405,HER-AF,MoPH,Yes,Solar,Complete,Well Network,Staff_Clients,Yes,556,556,0,0,175,175,33,33,14,14,112,112,,,,,257,257,66,66,33,33,119,119,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khan-e-Chahar Bagh,Khan Char Bagh Clinic (0606),HF0606 - Khan Char Bagh Clinic,606,BHC,37.0041017,65.2218312,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1194,1194,0,0,249,249,59,59,11,11,18,18,,,,,362,362,78,78,63,63,144,144,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khan-e-Chahar Bagh,Khan Char Bagh Clinic (0606),HF0606 - Khan Char Bagh Clinic,606,BHC,37.0041017,65.2218312,HER-AF,MoPH,Yes,Cable Generator,Partially,Well,Staff_Clients,Yes,1197,1197,0,0,250,250,60,60,11,11,6,6,,,,,162,162,55,55,80,80,131,131,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khan-e-Chahar Bagh,Khan Char Bagh Clinic (0606),HF0606 - Khan Char Bagh Clinic,606,BHC,37.0041017,65.2218312,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1195,1195,0,0,250,250,60,60,9,9,5,5,,,,,311,311,54,54,35,35,113,113,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Juma Bazar Deh Naw Clinic (0603),HF0603 - Juma Bazar Deh Naw Clinic,603,CHC,36.0737658,64.8411959,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1522,1522,2,2,316,316,126,126,83,83,38,38,0,0,0,0,1005,1005,137,137,132,132,340,340,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Juma Bazar Deh Naw Clinic (0603),HF0603 - Juma Bazar Deh Naw Clinic,603,CHC,36.0737658,64.8411959,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1029,1029,2,2,382,382,148,148,109,109,40,40,0,0,0,0,912,912,126,126,96,96,320,320,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Juma Bazar Deh Naw Clinic (0603),HF0603 - Juma Bazar Deh Naw Clinic,603,CHC,36.0737658,64.8411959,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,609,609,2,2,297,297,113,113,99,99,27,27,0,0,0,0,883,883,123,123,98,98,200,200,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Qara Shaikhi Clinic (1946),HF1946 - Qara Shaikhi Clinic,1946,BHC,36.14497363,64.87255752,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff,Yes,729,729,0,0,200,200,61,61,13,13,14,14,,,,,299,299,49,49,75,75,138,138,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Qara Shaikhi Clinic (1946),HF1946 - Qara Shaikhi Clinic,1946,BHC,36.14497363,64.87255752,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,850,850,0,0,183,183,60,60,14,14,14,14,,,,,270,270,50,50,67,67,186,186,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Qara Shaikhi Clinic (1946),HF1946 - Qara Shaikhi Clinic,1946,BHC,36.14497363,64.87255752,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,778,778,0,0,210,210,65,65,12,12,15,15,,,,,280,280,57,57,57,57,141,141,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Qara Shaikhi Clinic (1946),HF1946 - Qara Shaikhi Clinic,1946,BHC,36.14497363,64.87255752,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,800,800,0,0,185,185,57,57,14,14,15,15,,,,,286,286,54,54,54,54,193,193,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Qara Shaikhi Clinic (1946),HF1946 - Qara Shaikhi Clinic,1946,BHC,36.14497363,64.87255752,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,644,644,0,0,178,178,58,58,11,11,12,12,,,,,245,245,66,66,64,64,150,150,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Khoja Qusheri SHC (4438),HF4438 - Khoja Qusheri SHC,4438,SHC,35.99528349,64.89864744,HER-AF,Private,No,Cable Solar,Partially,Trucking Surface,Staff,Yes,285,285,,,87,87,28,28,6,6,8,8,,,,,114,114,6,6,3,3,20,20,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Khoja Qusheri SHC (4438),HF4438 - Khoja Qusheri SHC,4438,SHC,35.99528349,64.89864744,HER-AF,Private,No,Cable,Partially,Network Well,,Yes,370,370,,,125,125,30,30,3,3,8,8,,,,,127,127,21,21,23,23,66,66,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Khoja Qusheri SHC (4438),HF4438 - Khoja Qusheri SHC,4438,SHC,35.99528349,64.89864744,HER-AF,Private,No,Cable,Partially,Surface,Staff,Yes,453,453,,,120,120,13,13,2,2,11,11,,,,,137,137,26,26,23,23,59,59,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Khowaja Sabz Posh Wali,Khoja Qusheri SHC (4438),HF4438 - Khoja Qusheri SHC,4438,SHC,35.99528349,64.89864744,HER-AF,Private,No,Cable,Unavailable,,,Yes,400,400,,,81,81,20,20,2,2,7,7,,,,,136,136,21,21,18,18,33,33,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Lowlash CHC+ (0600),HF0600 - Lowlash CHC+,600,CHC+,35.73268,64.75503,HER-AF,MoPH,Yes,Generator,Partially,Well,,Yes,2155,2155,8,8,246,246,219,219,63,63,39,39,1,1,3,3,650,650,104,104,108,108,456,456,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Lowlash CHC+ (0600),HF0600 - Lowlash CHC+,600,CHC+,35.73268,64.75503,HER-AF,MoPH,Yes,Generator Solar,Partially,Surface,Staff_Clients,No,2153,2153,4,4,233,233,203,203,55,55,16,16,2,2,6,6,674,674,97,97,95,95,395,395,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Lowlash CHC+ (0600),HF0600 - Lowlash CHC+,600,CHC+,35.73268,64.75503,HER-AF,MoPH,Yes,Solar,Complete,Network,Staff_Clients,Yes,1811,1811,7,7,219,219,187,187,51,51,30,30,2,2,3,3,620,620,89,89,86,86,371,371,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Bandar Clinic (1908),HF1908 - Bandar Clinic,1908,BHC,35.33749,64.58099,HER-AF,MoPH,Yes,Solar,Partially,Network,Staff_Clients,Yes,934,934,0,0,175,175,127,127,20,20,30,30,,,,,570,570,93,93,80,80,313,313,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Bandar Clinic (1908),HF1908 - Bandar Clinic,1908,BHC,35.33749,64.58099,HER-AF,MoPH,Yes,Solar,Partially,Surface,Staff_Clients,Yes,779,779,0,0,156,156,72,72,18,18,18,18,,,,,500,500,85,85,75,75,310,310,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Bandar Clinic (1908),HF1908 - Bandar Clinic,1908,BHC,35.33749,64.58099,HER-AF,MoPH,Yes,Solar,Complete,Network,Staff_Clients,Yes,888,888,0,0,128,128,76,76,26,26,17,17,,,,,365,365,71,71,54,54,245,245,0,0,0,8,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Dawalak SC (2653),HF2653 - Dawalak SC,2653,SHC,35.305499,65.242615,HER-AF,Community,No,Solar,Partially,Network,Staff_Clients,No,597,597,,,94,94,41,41,5,5,13,13,,,,,250,250,38,38,53,53,191,191,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Dawalak SC (2653),HF2653 - Dawalak SC,2653,SHC,35.305499,65.242615,HER-AF,Private,No,Solar,Partially,Surface,Staff_Clients,Yes,690,690,,,70,70,48,48,6,6,6,6,,,,,163,163,38,38,29,29,19,19,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Dawalak SC (2653),HF2653 - Dawalak SC,2653,SHC,35.305499,65.242615,HER-AF,MoPH,Yes,Solar,Complete,Surface,,Yes,570,570,,,93,93,34,34,6,6,9,9,,,,,139,139,37,37,30,30,211,211,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Hashtamen SC (2654),HF2654 - Hashtamen SC,2654,SHC,35.444519,65.022187,HER-AF,Private,No,,Unavailable,,,Yes,646,646,,,139,139,88,88,17,17,21,21,,,,,383,383,45,45,44,44,260,260,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Hashtamen SC (2654),HF2654 - Hashtamen SC,2654,SHC,35.444519,65.022187,HER-AF,Private,No,Solar,Partially,Surface,Staff,Yes,593,593,,,160,160,94,94,19,19,111,111,,,,,297,297,42,42,44,44,45,45,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Hashtamen SC (2654),HF2654 - Hashtamen SC,2654,SHC,35.444519,65.022187,HER-AF,Private,No,,Partially,Surface,,Yes,617,617,,,149,149,76,76,16,16,71,71,,,,,242,242,42,42,49,49,85,85,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Lafraee SC (2888),HF2888 - Lafraee SC,2888,SHC,35.1744093,64.5900262,HER-AF,Private,No,Solar,Partially,Surface,Staff,Yes,330,330,,,88,88,51,51,8,8,13,13,,,,,118,118,20,20,11,11,61,61,1,1,0,0,,0,1,1,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Lafraee SC (2888),HF2888 - Lafraee SC,2888,SHC,35.1744093,64.5900262,HER-AF,Community,No,Solar,Partially,Network,,Yes,335,335,,,77,77,46,46,8,8,12,12,,,,,91,91,33,33,5,5,76,76,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Malghee SC (2890),HF2890 - Malghee SC,2890,SHC,35.26381235,64.44652426,HER-AF,Private,No,,Unavailable,,,Yes,221,221,,,61,61,38,38,7,7,11,11,,,,,201,201,5,5,10,10,12,12,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Malghee SC (2890),HF2890 - Malghee SC,2890,SHC,35.26381235,64.44652426,HER-AF,Private,No,Solar,Partially,Surface,Staff,Yes,185,185,,,21,21,5,5,4,4,7,7,,,,,150,150,11,11,9,9,15,15,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Malghee SC (2890),HF2890 - Malghee SC,2890,SHC,35.26381235,64.44652426,HER-AF,Private,No,,Unavailable,,,No,188,188,,,62,62,27,27,6,6,7,7,,,,,67,67,4,4,7,7,73,73,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Sangeen SHC (4433),HF4433 - Sangeen SHC,4433,SHC,35.3818834,64.8349333,HER-AF,MoPH,Yes,Solar,Partially,Network,,Yes,469,469,,,136,136,73,73,8,8,27,27,,,,,113,113,16,16,16,16,134,137,1,1,0,0,,0,1,1,1,1,1,1
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Sangeen SHC (4433),HF4433 - Sangeen SHC,4433,SHC,35.3818834,64.8349333,HER-AF,Private,No,Solar,Partially,Surface,Staff,Yes,765,465,,,104,104,48,48,11,11,6,6,,,,,106,106,10,10,3,3,37,37,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Kohestan (Faryab),Sangeen SHC (4433),HF4433 - Sangeen SHC,4433,SHC,35.3818834,64.8349333,HER-AF,MoPH,Yes,Solar,Partially,Network,,Yes,653,653,,,157,157,57,57,11,11,13,13,,,,,89,89,15,15,11,11,108,108,0,0,0,0,,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Maimana,Afghan Kot Sayat Rajab Clinic (0595),HF0595 - Afghan Kot Sayat Rajab Clinic,595,CHC,35.90830255,64.76605938,HER-AF,MoPH,Yes,Cable Generator,Complete,Well,Staff,Yes,158,158,2,2,270,270,133,133,12,12,111,111,0,0,0,0,376,376,169,169,133,133,215,215,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Maimana,Afghan Kot Sayat Rajab Clinic (0595),HF0595 - Afghan Kot Sayat Rajab Clinic,595,CHC,35.90830255,64.76605938,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1416,1416,3,3,370,370,169,169,16,16,37,37,0,0,0,0,401,401,133,133,123,123,197,197,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Maimana,Afghan Kot Sayat Rajab Clinic (0595),HF0595 - Afghan Kot Sayat Rajab Clinic,595,CHC,35.90830255,64.76605938,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1575,1575,2,2,244,244,105,105,12,12,40,40,0,0,0,0,505,505,136,136,131,131,143,143,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Maimana,Maimana Hospital (0596),HF0596 - Maimana Hospital,596,PH,35.922204,64.777888,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,3162,3162,6,6,793,793,879,879,678,678,776,776,151,151,226,226,2071,2071,261,261,268,268,546,546,25,25,5,6,4,10,25,25,4,4,2,2
SAF,SAF,Northern,Faryab,Maimana,Maimana Hospital (0596),HF0596 - Maimana Hospital,596,PH,35.922204,64.777888,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,3162,3162,6,6,793,793,879,879,678,678,776,776,151,151,226,226,2071,2071,261,261,268,268,546,546,25,25,5,6,4,10,4,4,2,2,1,1
SAF,SAF,Northern,Faryab,Maimana,Maimana Hospital (0596),HF0596 - Maimana Hospital,596,PH,35.922204,64.777888,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,3459,3459,0,0,853,853,880,880,773,773,859,859,163,163,265,265,1967,1967,252,252,242,242,516,516,10,10,4,1,4,1,21,21,10,10,11,11
SAF,SAF,Northern,Faryab,Maimana,Maimana Hospital (0596),HF0596 - Maimana Hospital,596,PH,35.922204,64.777888,HER-AF,MoPH,Yes,Cable Generator,Complete,Well,Staff_Clients,Yes,3459,3459,0,0,853,853,880,880,773,773,859,859,163,163,265,265,1967,1967,252,252,242,242,516,516,10,10,4,1,4,1,21,21,10,10,11,11
SAF,SAF,Northern,Faryab,Maimana,Maimana Hospital (0596),HF0596 - Maimana Hospital,596,PH,35.922204,64.777888,HER-AF,MoPH,Yes,Cable Generator,Complete,Well,Staff_Clients,Yes,2155,2155,0,0,800,800,934,934,706,706,658,658,139,139,282,282,1576,1576,218,218,203,203,455,455,24,24,0,0,0,0,20,20,0,0,4,4
SAF,SAF,Northern,Faryab,Maimana,Maimana Hospital (0596),HF0596 - Maimana Hospital,596,PH,35.922204,64.777888,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,3118,3118,0,0,924,924,1021,1021,798,798,762,762,146,146,305,305,1825,1825,242,242,219,219,408,408,6,6,1,3,3,2,28,28,17,17,11,11
SAF,SAF,Northern,Faryab,Maimana,Maimana Hospital (0596),HF0596 - Maimana Hospital,596,PH,35.922204,64.777888,HER-AF,MoPH,Yes,Cable Generator,Complete,Well,Staff_Clients,Yes,3118,3118,0,0,924,924,1021,1021,798,798,762,762,146,146,305,305,1825,1825,242,242,219,291,408,408,6,6,1,1,3,2,28,28,17,17,11,11
SAF,SAF,Northern,Faryab,Maimana,Chaghatak Clinic (1911),HF1911 - Chaghatak Clinic,1911,BHC,35.95276925,64.7481738,HER-AF,MoPH,Yes,Cable Generator,Partially,Well Network,Staff_Clients,Yes,823,823,0,0,214,214,44,44,11,11,34,34,,,,,325,325,21,21,32,32,53,53,0,0,0,0,0,0,0,0,0,0,0,0
SAF,SAF,Northern,Faryab,Maimana,Chaghatak Clinic (1911),HF1911 - Chaghatak Clinic,1911,BHC,35.95276925,64.7481738,HER-AF,MoPH,Yes,Cable,Complete,Network,Staff_Clients,Yes,670,670,0,0,166,166,45,45,10,10,20,20,,,,,248,248,40,40,65,65,121,121,0,0,0,0,0,0,0,0,0,0,0,0
